SourceID,ProductID,AvgRating,ReviewCount,SatisfiedCount,CurrentPrice
S01,P0692,0.0,0,3418,65860000
S01,P0693,0.0,0,1007,20890000
S01,P0694,0.0,2,12824,22990000
S01,P0695,0.0,0,14841,32990000
S01,P0696,0.0,0,47472,23399000
S01,P0697,0.0,0,23743,22289000
S01,P0698,0.0,0,3856,30590000
S01,P0699,0.0,0,9169,23750000
S01,P0700,0.0,0,3829,58990000
S01,P0701,0.0,0,301,20899000
S01,P0702,0.0,0,8633,22490000
S01,P0703,0.0,0,2228,18999000
S01,P0704,0.0,0,36372,13990000
S01,P0705,0.0,0,761,42190000
S01,P0706,0.0,0,2623,64290000
S01,P0707,0.0,0,10444,19990000
S01,P0708,0.0,0,3088,32990000
S01,P0709,0.0,0,363,30990000
S01,P0710,0.0,0,2455,79990000
S01,P0711,0.0,0,6737,121990000
S01,P0712,0.0,0,8234,13990000
S01,P0713,0.0,0,3744,23990000
S01,P0714,0.0,0,2936,52990000
S01,P0715,0.0,0,4277,26990000
S01,P0716,0.0,0,521,19490000
S01,P0717,0.0,0,3341,56990000
S01,P0718,0.0,0,1681,29990000
S01,P0719,0.0,0,12800,22390000
S01,P0720,0.0,0,2426,53990000
S01,P0721,0.0,0,8076,23990000
S01,P0722,0.0,0,14093,16590000
S01,P0723,0.0,0,4282,28890000
S01,P0724,0.0,0,7832,18690000
S01,P0725,0.0,0,2340,26990000
S01,P0726,0.0,0,398,19390000
S01,P0727,0.0,0,8283,14490000
S01,P0728,0.0,0,14480,50490000
S01,P0729,0.0,0,19236,17490000
S01,P0730,0.0,0,8379,37975000
S01,P0731,0.0,0,5381,50990000
S01,P0732,0.0,0,9307,21990000
S01,P0733,0.0,0,8142,41590000
S01,P0734,0.0,0,2806,47690000
S01,P0735,0.0,0,6614,15590000
S01,P0736,0.0,0,2773,14890000
S01,P0737,0.0,0,5139,51790000
S01,P0738,0.0,0,1916,26490000
S01,P0739,0.0,0,194,56990000
S01,P0740,0.0,0,4907,13290000
S01,P0741,0.0,4,13595,22990000
S01,P0742,0.0,0,7739,23110000
S01,P0743,0.0,0,13953,28290000
S01,P0744,0.0,0,15463,15390000
S01,P0745,0.0,0,8210,16590000
S01,P0746,0.0,0,14163,47990000
S01,P0747,0.0,0,2493,14999000
S01,P0748,0.0,0,8697,35190000
S01,P0749,0.0,0,12095,20190000
S01,P0750,0.0,0,15069,26990000
S01,P0751,0.0,0,3252,26990000
S01,P0752,0.0,0,10609,46990000
S01,P0753,0.0,0,7203,38890000
S01,P0754,0.0,0,2101,149990000
S01,P0755,0.0,0,19,30999000
S01,P0756,0.0,0,1768,139000000
S01,P0757,0.0,0,53,48990000
S01,P0758,0.0,0,4311,22890000
S01,P0759,0.0,0,1722,34390000
S01,P0760,0.0,0,2230,26190000
S01,P0761,0.0,0,3846,27990000
S01,P0762,0.0,0,2153,19990000
S01,P0763,0.0,0,1863,39990000
S01,P0764,0.0,0,3648,48990000
S01,P0765,0.0,0,226,17990000
S01,P0766,0.0,0,5344,24890000
S01,P0767,0.0,0,3884,41040000
S01,P0768,0.0,0,4491,86990000
S01,P0769,0.0,1,7685,21590000
S01,P0770,0.0,0,8409,38330000
S01,P0771,0.0,0,5913,24999000
S01,P0772,0.0,0,1383,51390000
S01,P0773,0.0,0,7631,13790000
S01,P0774,0.0,0,2536,23490000
S01,P0775,0.0,0,3430,30590000
S01,P0776,0.0,0,8597,14690000
S01,P0777,0.0,0,10785,54990000
S01,P0778,0.0,0,8559,64990000
S01,P0779,0.0,0,780,46430000
S01,P0780,0.0,0,16859,40490000
S01,P0781,0.0,0,1706,22990000
S01,P0782,0.0,0,48,85990000
S01,P0783,0.0,0,2297,65990000
S01,P0784,0.0,0,4789,26130000
S01,P0785,0.0,0,21743,20490000
S01,P0786,0.0,0,2778,169900000
S01,P0787,0.0,0,14036,33990000
S01,P0788,0.0,0,7850,28490000
S01,P0789,0.0,0,6267,29990000
S01,P0790,0.0,0,117,20399000
S01,P0791,0.0,0,1212,22990000
S01,P0792,0.0,0,279,24890000
S01,P0793,0.0,0,2967,57450000
S01,P0794,0.0,0,11532,20990000
S01,P0795,0.0,0,5489,72990000
S01,P0796,0.0,0,880,19790000
S01,P0797,0.0,0,1193,41990000
S01,P0798,0.0,0,1487,40990000
S01,P0799,0.0,1,59493,25890000
S01,P0800,0.0,0,12962,24999000
S01,P0801,0.0,0,22672,17999000
S01,P0802,0.0,0,16653,29990000
S01,P0803,0.0,0,6323,23590000
S01,P0804,0.0,0,7935,16490000
S01,P0805,0.0,0,7252,23590000
S01,P0806,0.0,0,2673,45990000
S01,P0807,0.0,0,10509,25390000
S01,P0808,0.0,0,7534,28490000
S01,P0809,0.0,0,4776,49590000
S01,P0810,0.0,0,11093,17990000
S01,P0811,0.0,0,12870,18690000
S01,P0812,0.0,0,6302,17190000
S01,P0813,0.0,0,3955,24190000
S01,P0814,0.0,0,3547,27990000
S01,P0815,0.0,0,1823,15490000
S02,P0816,5.0,2,0,20290000
S02,P1683,5.0,2,0,20290000
S02,P0817,0.0,0,0,12490000
S02,P0818,0.0,0,0,17990000
S02,P0819,0.0,0,0,11990000
S02,P0982,0.0,0,0,11990000
S02,P0820,0.0,0,0,27690000
S02,P0821,0.0,0,0,38990000
S02,P0822,0.0,0,0,29990000
S02,P0823,5.0,4,0,19390000
S02,P0824,0.0,0,0,83990000
S02,P0825,0.0,0,0,20490001
S02,P0826,0.0,0,0,20290000
S02,P0827,0.0,0,0,6590000
S02,P0828,0.0,0,0,17490000
S02,P0829,0.0,0,0,72990000
S02,P0830,5.0,1,0,41390000
S02,P0831,0.0,0,0,14490000
S02,P0832,0.0,0,0,27990000
S02,P0833,5.0,1,0,21990000
S02,P0834,0.0,0,0,30990000
S02,P0835,5.0,1,0,13490000
S02,P0836,0.0,0,0,17490000
S02,P0837,0.0,0,0,17490000
S02,P0838,5.0,1,0,15990000
S02,P0839,5.0,3,0,119990000
S02,P0840,0.0,0,0,42990000
S02,P0841,0.0,0,0,48190000
S02,P0842,0.0,0,0,15990000
S02,P1068,0.0,0,0,15990000
S02,P0843,5.0,5,0,38590000
S02,P0844,0.0,0,0,17990000
S02,P0845,5.0,1,0,20990000
S02,P0846,0.0,0,0,19490000
S02,P0847,0.0,0,0,26090000
S02,P0848,0.0,0,0,21990000
S02,P0849,0.0,0,0,25990000
S02,P0850,5.0,2,0,17490000
S02,P0851,0.0,0,0,13990000
S02,P0852,5.0,5,0,12490000
S02,P0853,0.0,0,0,25490000
S02,P0854,0.0,0,0,12990000
S02,P0855,0.0,0,0,18790000
S02,P0856,0.0,0,0,22890000
S02,P0857,0.0,0,0,34490000
S02,P0858,5.0,5,0,18490000
S02,P0859,0.0,0,0,16790000
S02,P0860,0.0,0,0,23690000
S02,P0861,0.0,0,0,30990000
S02,P0862,5.0,2,0,16490000
S02,P0863,0.0,0,0,21990000
S02,P0864,0.0,0,0,48990000
S02,P0865,0.0,0,0,16790000
S02,P0866,0.0,0,0,25990000
S02,P0867,0.0,0,0,40990000
S02,P0868,0.0,0,0,18690000
S02,P0869,0.0,0,0,19990000
S02,P0870,5.0,1,0,23490000
S02,P0871,0.0,0,0,19790000
S02,P0872,0.0,0,0,39990000
S02,P0873,0.0,0,0,21490000
S02,P0874,0.0,0,0,18990000
S02,P0875,0.0,0,0,9990000
S02,P0876,0.0,0,0,13290000
S02,P0877,4.8,5,0,25490000
S02,P0878,0.0,0,0,25490000
S02,P0879,0.0,0,0,17490000
S02,P0880,0.0,0,0,19490000
S02,P0881,0.0,0,0,20490000
S02,P1184,0.0,0,0,20490000
S02,P0882,0.0,0,0,17490000
S02,P0883,0.0,0,0,24990000
S02,P0884,5.0,3,0,29890000
S02,P0885,0.0,0,0,48290000
S02,P0886,0.0,0,0,53490000
S02,P0887,5.0,1,0,19990000
S02,P0888,0.0,0,0,34990000
S02,P0889,0.0,0,0,31590000
S02,P0890,0.0,0,0,32490000
S02,P0891,0.0,0,0,21590000
S02,P0892,0.0,0,0,32990000
S02,P0893,0.0,0,0,23490000
S02,P0894,0.0,0,0,60860000
S02,P0895,5.0,1,0,34990000
S02,P0896,0.0,0,0,44490000
S02,P0897,0.0,0,0,62090000
S02,P0898,0.0,0,0,34990000
S02,P0899,0.0,0,0,33990000
S02,P0900,0.0,0,0,21990000
S02,P0901,0.0,0,0,41890000
S02,P0902,0.0,0,0,30290000
S02,P0903,0.0,0,0,36490000
S02,P0904,5.0,1,0,38190000
S02,P0905,0.0,0,0,35290000
S02,P1264,0.0,0,0,35290000
S02,P0906,0.0,0,0,16290000
S02,P0907,0.0,0,0,19590000
S02,P0908,5.0,5,0,16990000
S02,P0909,0.0,0,0,19990000
S02,P0910,0.0,0,0,43190000
S02,P0911,5.0,4,0,16990000
S02,P0912,5.0,5,0,26490000
S02,P0989,5.0,5,0,26490000
S02,P0913,0.0,0,0,18490000
S02,P0914,0.0,0,0,35590000
S02,P0915,0.0,0,0,18690000
S02,P0916,0.0,0,0,20290000
S02,P0917,0.0,0,0,39990000
S02,P0918,5.0,1,0,59990000
S02,P0919,0.0,0,0,70990000
S02,P0920,0.0,0,0,16990000
S02,P0921,0.0,0,0,24190000
S02,P0922,0.0,0,0,23490000
S02,P0923,0.0,0,0,16390000
S02,P0924,0.0,0,0,18690000
S02,P0925,0.0,0,0,76490000
S02,P0926,5.0,2,0,18990000
S02,P0927,5.0,1,0,11490000
S02,P0928,0.0,0,0,21790000
S02,P0929,0.0,0,0,18490000
S02,P0930,0.0,0,0,40590000
S02,P0931,0.0,0,0,32790000
S02,P0932,5.0,4,0,19990000
S02,P0933,0.0,0,0,56990000
S02,P0934,0.0,0,0,38690000
S02,P0935,5.0,1,0,19490000
S02,P0936,0.0,0,0,24990000
S02,P0937,0.0,0,0,33890000
S02,P0938,0.0,0,0,27490000
S02,P0939,0.0,0,0,14490000
S02,P0940,0.0,0,0,23790000
S02,P0941,0.0,0,0,14990000
S02,P0942,0.0,0,0,37990000
S02,P0943,0.0,0,0,35390000
S02,P0944,0.0,0,0,27490000
S02,P0945,0.0,0,0,27990000
S02,P0946,0.0,0,0,20190000
S02,P0947,0.0,0,0,24990000
S02,P0948,5.0,1,0,34990000
S02,P0949,0.0,0,0,43990000
S02,P0950,5.0,1,0,17990000
S02,P0951,0.0,0,0,40490000
S02,P0952,5.0,1,0,25490000
S02,P0953,5.0,1,0,27190000
S02,P0954,0.0,0,0,33990000
S02,P0955,0.0,0,0,24390000
S02,P0956,0.0,0,0,56990000
S02,P0957,0.0,0,0,44290000
S02,P0958,0.0,0,0,46190000
S02,P0959,0.0,0,0,13690000
S02,P0960,0.0,0,0,29990000
S02,P0961,0.0,0,0,25190000
S02,P0962,0.0,0,0,35190000
S02,P0963,0.0,0,0,50990000
S02,P0964,4.6,5,0,13190000
S02,P0965,0.0,0,0,18990000
S02,P0966,0.0,0,0,19990000
S02,P0967,0.0,0,0,31690000
S02,P0968,5.0,1,0,28990000
S02,P0969,5.0,5,0,29990000
S02,P0970,0.0,0,0,12490000
S02,P0971,0.0,0,0,20690000
S02,P0972,0.0,0,0,32990000
S02,P0973,0.0,0,0,27190000
S02,P0974,0.0,0,0,104990000
S02,P0975,0.0,0,0,25990000
S02,P0976,0.0,0,0,16990000
S02,P0977,0.0,0,0,28590000
S02,P0978,0.0,0,0,34690000
S02,P0979,0.0,0,0,32290000
S02,P0980,4.0,2,0,62990000
S02,P0981,0.0,0,0,25490000
S02,P0983,0.0,0,0,22690000
S02,P0984,0.0,0,0,24990000
S02,P0985,5.0,1,0,22790000
S02,P0986,5.0,1,0,19490000
S02,P0987,0.0,0,0,21890000
S02,P0988,5.0,1,0,36290000
S02,P0990,0.0,0,0,38190000
S02,P0991,5.0,3,0,20490000
S02,P0992,0.0,0,0,23490000
S02,P0993,0.0,0,0,25990000
S02,P0994,0.0,0,0,5290000
S02,P0995,0.0,0,0,19890000
S02,P0996,0.0,0,0,50990000
S02,P0997,5.0,5,0,40990000
S02,P0998,0.0,0,0,31590000
S02,P0999,0.0,0,0,30490000
S02,P1000,0.0,0,0,28090000
S02,P1001,0.0,0,0,16490000
S02,P1002,0.0,0,0,11990000
S02,P1003,0.0,0,0,12490000
S02,P1004,0.0,0,0,18490000
S02,P1005,5.0,1,0,25190000
S02,P1006,0.0,0,0,15990000
S02,P1007,5.0,5,0,28790000
S02,P1008,4.6,5,0,17990000
S02,P1009,0.0,0,0,31990000
S02,P1010,0.0,0,0,30990000
S02,P1011,0.0,0,0,22990000
S02,P1012,0.0,0,0,28990000
S02,P1013,0.0,0,0,44490000
S02,P1014,0.0,0,0,36990000
S02,P1015,0.0,0,0,18990000
S02,P1016,5.0,1,0,30590000
S02,P1017,0.0,0,0,20290000
S02,P1018,0.0,0,0,13590000
S02,P1019,0.0,0,0,25290000
S02,P1020,0.0,0,0,55990000
S02,P1021,0.0,0,0,11990000
S02,P1022,0.0,0,0,35990000
S02,P1023,0.0,0,0,18790000
S02,P1682,0.0,0,0,18790000
S02,P1024,5.0,5,0,50990000
S02,P1025,0.0,0,0,20990000
S02,P1026,0.0,0,0,22990000
S02,P1027,0.0,0,0,30990000
S02,P1028,0.0,0,0,21490000
S02,P1029,0.0,0,0,17890000
S02,P1030,0.0,0,0,22590000
S02,P1031,5.0,5,0,17490000
S02,P1032,4.2,5,0,17990000
S02,P1033,5.0,1,0,14590000
S02,P1034,0.0,0,0,15990000
S02,P1035,0.0,0,0,59590000
S02,P1036,4.6,5,0,21790000
S02,P1037,0.0,0,0,69990000
S02,P1038,0.0,0,0,35490000
S02,P1039,0.0,0,0,22490000
S02,P1040,0.0,0,0,25590000
S02,P1041,0.0,0,0,27990000
S02,P1042,0.0,0,0,40990000
S02,P1043,0.0,0,0,16990000
S02,P1044,0.0,0,0,55460000
S02,P1045,4.8,4,0,20790000
S02,P1046,0.0,0,0,28990000
S02,P1047,0.0,0,0,12990000
S02,P1048,0.0,0,0,59990000
S02,P1049,0.0,0,0,17490000
S02,P1050,0.0,0,0,48190000
S02,P1051,0.0,0,0,20490000
S02,P1052,5.0,4,0,8990000
S02,P1053,0.0,0,0,45290000
S02,P1054,4.6,5,0,13690000
S02,P1055,0.0,0,0,21990000
S02,P1056,0.0,0,0,16490000
S02,P1057,0.0,0,0,30690000
S02,P1058,0.0,0,0,23190000
S02,P1059,0.0,0,0,7990000
S02,P1060,0.0,0,0,11490000
S02,P1061,0.0,0,0,25690000
S02,P1062,4.8,5,0,24590000
S02,P1063,4.8,4,0,49990000
S02,P1064,0.0,0,0,18290000
S02,P1065,0.0,0,0,54990000
S02,P1066,0.0,0,0,82990000
S02,P1067,0.0,0,0,82490000
S02,P1069,0.0,0,0,9290000
S02,P1070,0.0,0,0,16490000
S02,P1071,0.0,0,0,25590000
S02,P1072,0.0,0,0,17490000
S02,P1073,0.0,0,0,69990000
S02,P1074,5.0,1,0,13490000
S02,P1075,4.0,1,0,44990000
S02,P1076,0.0,0,0,21990000
S02,P1077,5.0,1,0,19990000
S02,P1078,0.0,0,0,34490000
S02,P1079,4.8,5,0,18990000
S02,P1080,5.0,1,0,22090000
S02,P1081,0.0,0,0,18490000
S02,P1082,5.0,2,0,13990000
S02,P1083,0.0,0,0,40490000
S02,P1084,5.0,2,0,27590000
S02,P1085,0.0,0,0,53990000
S02,P1086,0.0,0,0,27490000
S02,P1087,0.0,0,0,16390000
S02,P1088,0.0,0,0,17490000
S02,P1089,5.0,5,0,38990000
S02,P1090,5.0,1,0,22690000
S02,P1091,0.0,0,0,27890000
S02,P1092,0.0,0,0,20790000
S02,P1789,0.0,0,0,20790000
S02,P1093,0.0,0,0,83990000
S02,P1094,0.0,0,0,32190000
S02,P1095,0.0,0,0,24490000
S02,P1096,0.0,0,0,24990000
S02,P1097,5.0,3,0,12490000
S02,P1098,0.0,0,0,51990000
S02,P1099,0.0,0,0,60360000
S02,P1100,0.0,0,0,17990000
S02,P1101,0.0,0,0,20690000
S02,P1102,0.0,0,0,34990000
S02,P1103,0.0,0,0,30990000
S02,P1104,0.0,0,0,61990000
S02,P1105,0.0,0,0,17490000
S02,P1106,0.0,0,0,35490000
S02,P1107,5.0,5,0,18990000
S02,P1108,0.0,0,0,20290000
S02,P1109,0.0,0,0,15790000
S02,P1110,0.0,0,0,16990000
S02,P1111,5.0,1,0,16790000
S02,P1112,0.0,0,0,13690000
S02,P1113,0.0,0,0,22790000
S02,P1114,0.0,0,0,56990000
S02,P1115,5.0,5,0,14990000
S02,P1116,5.0,2,0,29990000
S02,P1117,5.0,1,0,14490000
S02,P1118,0.0,0,0,21790000
S02,P1119,0.0,0,0,23790000
S02,P1120,0.0,0,0,15390000
S02,P1121,0.0,0,0,17690000
S02,P1122,0.0,0,0,102490000
S02,P1123,5.0,1,0,9290000
S02,P1124,0.0,0,0,23490000
S02,P1125,0.0,0,0,25690000
S02,P1126,0.0,0,0,20590000
S02,P1127,0.0,0,0,34990000
S02,P1128,0.0,0,0,27990000
S02,P1129,5.0,1,0,23990000
S02,P1130,0.0,0,0,44990000
S02,P1131,5.0,1,0,18990000
S02,P1132,0.0,0,0,29590000
S02,P1133,0.0,0,0,22990000
S02,P1134,5.0,1,0,13790000
S02,P1135,5.0,3,0,35490000
S02,P1136,0.0,0,0,17790000
S02,P1137,0.0,0,0,22190000
S02,P1138,4.0,1,0,23990000
S02,P1139,5.0,5,0,15490000
S02,P1140,5.0,1,0,8990000
S02,P1141,5.0,1,0,18990000
S02,P1220,5.0,1,0,18990000
S02,P1142,0.0,0,0,18290000
S02,P1143,0.0,0,0,50990000
S02,P1144,0.0,0,0,19590000
S02,P1145,5.0,1,0,46990000
S02,P1146,0.0,0,0,18490000
S02,P1147,0.0,0,0,58990000
S02,P1148,0.0,0,0,41690000
S02,P1149,0.0,0,0,29990000
S02,P1150,0.0,0,0,24790000
S02,P1151,0.0,0,0,13990000
S02,P1152,0.0,0,0,22790000
S02,P1153,0.0,0,0,26790000
S02,P1154,0.0,0,0,24690000
S02,P1155,0.0,0,0,12490000
S02,P1156,0.0,0,0,14990000
S02,P1157,0.0,0,0,88990000
S02,P1158,0.0,0,0,19690000
S02,P1159,0.0,0,0,14590000
S02,P1160,5.0,4,0,17390000
S02,P1161,0.0,0,0,119990000
S02,P1162,0.0,0,0,23790000
S02,P1163,0.0,0,0,50490000
S02,P1164,5.0,5,0,46790000
S02,P1165,4.7,3,0,29590000
S02,P1166,5.0,4,0,16990000
S02,P1167,0.0,0,0,26790000
S02,P1168,0.0,0,0,17490000
S02,P1169,5.0,1,0,23020000
S02,P1170,0.0,0,0,18290000
S02,P1171,0.0,0,0,16790000
S02,P1172,0.0,0,0,29990000
S02,P1173,5.0,5,0,15990000
S02,P1174,0.0,0,0,39990000
S02,P1175,0.0,0,0,13490000
S02,P1176,0.0,0,0,33990000
S02,P1177,4.8,5,0,14790000
S02,P1178,0.0,0,0,36590000
S02,P1179,5.0,5,0,37990000
S02,P1180,0.0,0,0,18990000
S02,P1181,5.0,5,0,19990000
S02,P1182,5.0,5,0,39990000
S02,P1183,5.0,1,0,24090000
S02,P1185,0.0,0,0,47590000
S02,P1186,0.0,0,0,55590000
S02,P1187,0.0,0,0,72990000
S02,P1188,0.0,0,0,28490000
S02,P1189,0.0,0,0,24190000
S02,P1190,5.0,5,0,14090000
S02,P1191,0.0,0,0,16990000
S02,P1192,0.0,0,0,26990000
S02,P1193,0.0,0,0,11490000
S02,P1194,5.0,1,0,18490000
S02,P1195,0.0,0,0,14790000
S02,P1196,0.0,0,0,17790000
S02,P1197,0.0,0,0,39490000
S02,P1198,0.0,0,0,20290000
S02,P1199,0.0,0,0,97990000
S02,P1200,5.0,1,0,12290000
S02,P1201,0.0,0,0,19690000
S02,P1202,0.0,0,0,14790000
S02,P1203,0.0,0,0,98990000
S02,P1204,0.0,0,0,23990000
S02,P1205,5.0,5,0,16490000
S02,P1206,5.0,1,0,28990000
S02,P1207,5.0,5,0,16290000
S02,P1208,0.0,0,0,16990000
S02,P1209,0.0,0,0,17990000
S02,P1210,0.0,0,0,18490000
S02,P1211,0.0,0,0,18490000
S02,P1212,0.0,0,0,48290000
S02,P1213,5.0,2,0,21990000
S02,P1214,5.0,5,0,16790000
S02,P1215,0.0,0,0,14990000
S02,P1216,0.0,0,0,33690000
S02,P1217,0.0,0,0,17490000
S02,P1218,5.0,3,0,18490000
S02,P1219,0.0,0,0,17990000
S02,P1221,0.0,0,0,25990000
S02,P1222,0.0,0,0,21990000
S02,P1223,4.8,5,0,20490000
S02,P1224,5.0,2,0,14290000
S02,P1225,5.0,3,0,22990000
S02,P1226,0.0,0,0,35490000
S02,P1227,0.0,0,0,30490000
S02,P1228,0.0,0,0,44990000
S02,P1229,5.0,3,0,28990000
S02,P1230,0.0,0,0,15990000
S02,P1231,4.6,5,0,3390000
S02,P1232,5.0,5,0,23290000
S02,P1233,0.0,0,0,35590000
S02,P1234,0.0,0,0,29090000
S02,P1235,0.0,0,0,14990000
S02,P1922,0.0,0,0,14990000
S02,P1236,0.0,0,0,18490000
S02,P1237,0.0,0,0,45990000
S02,P1238,0.0,0,0,28490000
S02,P1239,0.0,0,0,22190000
S02,P1240,0.0,0,0,18990000
S02,P1241,0.0,0,0,28990000
S02,P1242,0.0,0,0,54990000
S02,P1243,0.0,0,0,25790000
S02,P1244,0.0,0,0,21790000
S02,P1245,0.0,0,0,39490000
S02,P1246,0.0,0,0,17990000
S02,P1247,0.0,0,0,29290000
S02,P1248,0.0,0,0,12990000
S02,P1249,0.0,0,0,20790000
S02,P1250,0.0,0,0,44490000
S02,P1251,0.0,0,0,16290000
S02,P1252,0.0,0,0,62490000
S02,P1253,0.0,0,0,16490000
S02,P1254,0.0,0,0,23690000
S02,P1255,0.0,0,0,16790000
S02,P1256,0.0,0,0,63590000
S02,P1257,0.0,0,0,59990000
S02,P1258,0.0,0,0,24890000
S02,P1259,0.0,0,0,27990000
S02,P1260,0.0,0,0,31290000
S02,P1261,0.0,0,0,15390000
S02,P1262,0.0,0,0,16990000
S02,P1263,0.0,0,0,19990000
S02,P1265,0.0,0,0,28990000
S02,P1266,0.0,0,0,25990000
S02,P1267,5.0,5,0,15690000
S02,P1268,0.0,0,0,19190000
S02,P1269,0.0,0,0,34590000
S02,P1270,0.0,0,0,25290000
S02,P1271,5.0,3,0,38990000
S02,P1272,0.0,0,0,31290000
S02,P1273,0.0,0,0,32090000
S02,P1274,4.8,5,0,27590000
S02,P1275,0.0,0,0,26990000
S02,P1276,5.0,1,0,20190000
S02,P1277,5.0,2,0,17590000
S02,P1278,0.0,0,0,21990000
S02,P1279,0.0,0,0,23990000
S02,P1280,5.0,2,0,41490000
S02,P1281,0.0,0,0,42990000
S02,P1282,0.0,0,0,56160000
S02,P1283,0.0,0,0,46890000
S02,P1284,0.0,0,0,24890000
S02,P1285,0.0,0,0,20690000
S02,P1286,0.0,0,0,16990000
S02,P1287,0.0,0,0,23490000
S02,P1288,0.0,0,0,34990000
S02,P1289,0.0,0,0,55990000
S02,P1290,5.0,1,0,12490000
S02,P1291,0.0,0,0,24790000
S02,P1292,0.0,0,0,22990000
S03,P1293,4.9,89,0,20290000
S03,P1294,4.9,89,0,31990000
S03,P1295,4.9,8,0,18790000
S03,P1296,4.9,5,0,71090000
S03,P1297,4.9,5,0,18490000
S03,P1298,4.9,6,0,33990000
S03,P1299,4.9,7,0,55990000
S03,P1300,4.9,1,0,21490000
S03,P1301,4.9,19,0,16790000
S03,P1302,4.9,12,0,27990000
S03,P1303,4.9,5,0,23990000
S03,P1304,4.9,5,0,29190000
S03,P1305,4.9,5,0,43190000
S03,P1306,4.9,16,0,13990000
S03,P1307,4.9,14,0,17290000
S03,P1308,4.9,6,0,20990000
S03,P1309,4.9,6,0,13390000
S03,P1310,4.9,7,0,18990000
S03,P1311,4.9,12,0,19790000
S03,P1312,4.9,98,0,14190000
S03,P1313,4.9,7,0,22990000
S03,P1314,4.9,11,0,20990000
S03,P1315,4.9,5,0,21690000
S03,P1316,4.9,1,0,17290000
S03,P1317,4.9,89,0,17690000
S03,P1318,4.9,12,0,23490000
S03,P1319,4.9,16,0,21890000
S03,P1320,4.9,5,0,19990000
S03,P1321,4.9,89,0,72490000
S03,P1322,4.9,10,0,22490000
S03,P1323,4.9,6,0,31290000
S03,P1324,4.9,5,0,14490000
S03,P1325,4.9,5,0,50490000
S03,P1326,4.9,89,0,18990000
S03,P1327,4.9,6,0,45990000
S03,P1328,4.9,5,0,25990000
S03,P1329,4.9,89,0,139000000
S03,P1330,4.9,89,0,109990000
S03,P1331,4.9,6,0,43790000
S03,P1332,4.9,89,0,16790000
S03,P1333,4.9,89,0,15590000
S03,P1334,4.9,5,0,28090000
S03,P1335,4.9,6,0,17990000
S03,P1336,4.9,5,0,30390000
S03,P1337,4.9,5,0,24790000
S03,P1338,4.9,12,0,16990000
S03,P1339,4.9,20,0,13590000
S03,P1340,4.9,11,0,10590000
S03,P1341,4.9,13,0,20190000
S03,P1342,4.9,89,0,58990000
S03,P1343,4.9,12,0,29990000
S03,P1344,4.9,10,0,11990000
S03,P1345,4.9,46,0,24590000
S03,P1346,4.9,5,0,16990000
S03,P1347,4.9,7,0,15990000
S03,P1348,4.9,6,0,18290000
S03,P1349,4.9,5,0,50990000
S03,P1350,4.9,89,0,21990000
S03,P1351,4.9,9,0,12290000
S03,P1352,4.9,8,0,41490000
S03,P1353,4.9,9,0,28990000
S03,P1354,4.9,89,0,32990000
S03,P1355,4.9,9,0,21490000
S03,P1356,4.9,5,0,25490000
S03,P1357,4.9,5,0,33490000
S03,P1358,4.9,6,0,25190000
S03,P1359,4.9,5,0,27490000
S03,P1360,4.9,6,0,22890000
S03,P1361,4.9,6,0,16990000
S03,P1362,4.9,6,0,35290000
S03,P1363,4.9,6,0,24990000
S03,P1364,4.9,6,0,37290000
S03,P1365,4.9,10,0,25990000
S03,P1366,4.9,89,0,21790000
S03,P1367,4.9,89,0,72990000
S03,P1368,4.9,89,0,35990000
S03,P1369,4.9,12,0,21090000
S03,P1370,4.9,4,0,25590000
S03,P1371,4.9,8,0,16990000
S03,P1372,4.9,89,0,19990000
S03,P1373,4.9,89,0,42490000
S03,P1374,4.9,6,0,55490000
S03,P1375,4.9,5,0,13490000
S03,P1376,4.9,6,0,24990000
S03,P1377,4.9,89,0,97990000
S03,P1378,4.9,16,0,12790000
S03,P1379,4.9,13,0,13990000
S03,P1380,4.9,9,0,16990000
S03,P1381,4.9,89,0,55990000
S03,P1382,4.9,5,0,28490000
S03,P1383,4.9,89,0,115990000
S03,P1384,4.9,2,0,10990000
S03,P1385,4.9,1,0,33990000
S03,P1386,4.9,7,0,31990000
S03,P1387,4.9,12,0,33990000
S03,P1388,4.9,89,0,20590000
S03,P1389,4.9,8,0,16390000
S03,P1390,4.9,89,0,13990000
S03,P1391,4.9,12,0,16490000
S03,P1392,4.9,8,0,18990000
S03,P1393,4.9,89,0,48890000
S03,P1394,4.9,89,0,28990000
S03,P1395,4.9,6,0,17990000
S03,P1396,4.9,9,0,28990000
S03,P1397,4.9,89,0,20590000
S03,P1398,4.9,5,0,26990000
S03,P1399,4.9,8,0,16690000
S03,P1400,4.9,5,0,27290000
S03,P1401,4.9,11,0,26990000
S03,P1402,4.9,13,0,21790000
S03,P1403,4.9,89,0,78490000
S03,P1404,4.9,89,0,74990000
S03,P1405,4.9,89,0,17490000
S03,P1406,4.9,5,0,15990000
S03,P1407,4.9,1,0,20690000
S03,P1408,4.9,89,0,38990000
S03,P1409,4.9,9,0,25290000
S03,P1410,4.9,89,0,182990000
S03,P1411,4.9,1,0,18490000
S03,P1412,4.9,89,0,18990000
S03,P1413,4.9,89,0,115790000
S03,P1414,4.9,34,0,19990000
S03,P1415,4.9,89,0,7290000
